,0,1,2,3,4,5,6,7,8,9,10,11,12,discount%
2397,intro,inquiry,inform,counter-price,insist,,,,,,,,,27.0
2398,intro,inform,counter-price,counter-price,counter-price,,,,,,,,,12.0
2399,intro,counter-price,,,,,,,,,,,,
2400,intro,agree,agree,,,,,,,,,,,29.0
2401,intro,counter-price,counter-price,,,,,,,,,,,
2402,intro,init-price,,,,,,,,,,,,
2403,intro,counter-price,inquiry,inform,,,,,,,,,,
2404,intro,inform,,,,,,,,,,,,21.0
2405,intro,inform,inform,counter-price,,,,,,,,,,
2406,init-price,counter-price,counter-price,inquiry,counter-price,,,,,,,,,26.0
2407,intro,init-price,counter-price,,,,,,,,,,,
2408,intro,disagree,counter-price,,,,,,,,,,,10.0
2409,intro,init-price,agree,,,,,,,,,,,
2410,intro,disagree,counter-price,agree,,,,,,,,,,
2411,intro,counter-price,,,,,,,,,,,,
2412,intro,init-price,,,,,,,,,,,,9.0
2413,intro,inquiry,inquiry,counter-price,disagree,,,,,,,,,0.0
2414,intro,disagree,inform,counter-price,,,,,,,,,,
2415,intro,inform,counter-price,counter-price,,,,,,,,,,
2416,intro,init-price,disagree,counter-price,,,,,,,,,,
2417,intro,init-price,counter-price,insist,counter-price,inform,agree,,,,,,,39.0
2418,intro,inquiry,disagree,counter-price,counter-price,,,,,,,,,21.0
2419,intro,counter-price,,,,,,,,,,,,
2420,intro,inform,counter-price,,,,,,,,,,,20.0
2421,init-price,counter-price,counter-price,counter-price,,,,,,,,,,27.0
2422,intro,init-price,counter-price,,,,,,,,,,,
2423,intro,init-price,inquiry,counter-price,counter-price,,,,,,,,,12.0
2424,intro,inform,init-price,counter-price,,,,,,,,,,8.0
2425,intro,init-price,disagree,inform,,,,,,,,,,
2426,intro,inform,inform,counter-price,agree,agree,,,,,,,,14.0
2427,intro,inquiry,counter-price,disagree,,,,,,,,,,21.0
2428,intro,disagree,counter-price,,,,,,,,,,,25.0
2429,intro,disagree,init-price,counter-price,counter-price,counter-price,,,,,,,,
2430,intro,init-price,disagree,inquiry,counter-price,agree,,,,,,,,
2431,intro,init-price,counter-price,,,,,,,,,,,
2432,intro,init-price,inform,inquiry,,,,,,,,,,5.0
2433,intro,inquiry,disagree,counter-price,,,,,,,,,,
2434,intro,init-price,counter-price,counter-price,,,,,,,,,,0.0
2435,intro,disagree,counter-price,inform,,,,,,,,,,10.0
2436,intro,init-price,counter-price,counter-price,counter-price,,,,,,,,,
2437,intro,inform,counter-price,,,,,,,,,,,10.0
2438,intro,inform,disagree,counter-price,,,,,,,,,,10.0
2439,intro,inform,inform,inform,counter-price,counter-price,,,,,,,,
2440,intro,inquiry,disagree,counter-price,,,,,,,,,,
2441,intro,counter-price,agree,,,,,,,,,,,
2442,intro,disagree,inform,inquiry,counter-price,,,,,,,,,8.0
2443,intro,disagree,counter-price,,,,,,,,,,,
2444,intro,counter-price,,,,,,,,,,,,
2445,intro,disagree,inform,counter-price,,,,,,,,,,8.0
2446,intro,inquiry,counter-price,,,,,,,,,,,14.0
2447,intro,disagree,,,,,,,,,,,,8.0
2448,intro,disagree,counter-price,,,,,,,,,,,
2449,intro,disagree,counter-price,,,,,,,,,,,7.0
2450,intro,inform,disagree,counter-price,,,,,,,,,,
2451,intro,inform,counter-price,counter-price,,,,,,,,,,8.0
2452,intro,counter-price,inform,counter-price,,,,,,,,,,
2453,intro,inform,counter-price,,,,,,,,,,,
2454,intro,inform,inform,disagree,counter-price,agree,,,,,,,,36.0
2455,intro,counter-price,counter-price,counter-price,insist,,,,,,,,,10.0
2456,intro,init-price,inform,counter-price,inform,agree,,,,,,,,17.0
2457,intro,inquiry,counter-price,disagree,,,,,,,,,,8.0
2458,intro,init-price,counter-price,,,,,,,,,,,
2459,intro,inform,disagree,init-price,agree,counter-price,agree,,,,,,,
2460,intro,disagree,disagree,init-price,counter-price,counter-price,counter-price,,,,,,,
2461,intro,counter-price,counter-price,counter-price,,,,,,,,,,
2462,intro,inform,init-price,,,,,,,,,,,50.0
2463,intro,counter-price,counter-price,,,,,,,,,,,
2464,intro,inform,init-price,inform,,,,,,,,,,
2465,init-price,counter-price,counter-price,,,,,,,,,,,20.0
2466,intro,counter-price,,,,,,,,,,,,7.0
2467,intro,disagree,inform,inquiry,inquiry,,,,,,,,,0.0
2468,intro,disagree,inform,counter-price,counter-price,,,,,,,,,0.0
2469,intro,inquiry,init-price,counter-price,,,,,,,,,,0.0
2470,intro,init-price,,,,,,,,,,,,0.0
2471,intro,counter-price,,,,,,,,,,,,
2472,intro,counter-price,,,,,,,,,,,,14.0
2473,intro,init-price,,,,,,,,,,,,4.0
2474,intro,inform,inform,counter-price,disagree,inform,,,,,,,,11.0
2475,intro,init-price,,,,,,,,,,,,
2476,intro,disagree,,,,,,,,,,,,
2477,intro,inform,agree,inform,,,,,,,,,,
2478,intro,intro,init-price,inform,inquiry,disagree,counter-price,inquiry,counter-price,counter-price,,,,3.0
2479,intro,counter-price,,,,,,,,,,,,
2480,intro,inform,counter-price,,,,,,,,,,,10.0
2481,intro,disagree,counter-price,counter-price,,,,,,,,,,
2482,intro,inform,counter-price,counter-price,agree,,,,,,,,,8.0
2483,intro,counter-price,,,,,,,,,,,,
2484,intro,disagree,inform,counter-price,,,,,,,,,,9.0
2485,intro,counter-price,counter-price,,,,,,,,,,,
2486,intro,disagree,agree,inform,,,,,,,,,,
2487,intro,init-price,inform,counter-price,counter-price,,,,,,,,,
2488,intro,inform,counter-price,inform,,,,,,,,,,24.0
2489,intro,agree,counter-price,,,,,,,,,,,4.0
2490,intro,inform,inform,inquiry,inform,inform,counter-price,counter-price,,,,,,
2491,intro,disagree,counter-price,inform,,,,,,,,,,0.0
2492,intro,disagree,disagree,counter-price,,,,,,,,,,17.0
2493,intro,inform,counter-price,,,,,,,,,,,
2494,intro,init-price,counter-price,,,,,,,,,,,
2495,intro,init-price,counter-price,,,,,,,,,,,
2496,intro,counter-price,counter-price,agree,,,,,,,,,,8.0
2497,intro,disagree,inquiry,counter-price,,,,,,,,,,5.0
2498,intro,init-price,inform,agree,,,,,,,,,,
2499,intro,inform,inform,counter-price,inquiry,,,,,,,,,
2500,intro,inform,counter-price,agree,,,,,,,,,,18.0
2501,intro,inquiry,inform,disagree,disagree,inform,,,,,,,,20.0
2502,intro,disagree,counter-price,counter-price,,,,,,,,,,0.0
2503,intro,inform,inform,counter-price,,,,,,,,,,
2504,intro,init-price,,,,,,,,,,,,
2505,intro,counter-price,agree,,,,,,,,,,,4.0
2506,intro,counter-price,inform,agree,,,,,,,,,,14.0
2507,intro,inquiry,disagree,inquiry,counter-price,,,,,,,,,
2508,intro,inform,inform,inform,counter-price,,,,,,,,,30.0
2509,intro,init-price,disagree,,,,,,,,,,,
2510,intro,counter-price,inform,inquiry,,,,,,,,,,0.0
2511,intro,counter-price,agree,,,,,,,,,,,
2512,intro,inquiry,disagree,counter-price,,,,,,,,,,8.0
2513,init-price,counter-price,,,,,,,,,,,,13.0
2514,intro,disagree,counter-price,agree,,,,,,,,,,18.0
2515,intro,disagree,disagree,counter-price,,,,,,,,,,13.0
2516,intro,init-price,disagree,counter-price,,,,,,,,,,
2517,intro,init-price,counter-price,,,,,,,,,,,10.0
2518,intro,inquiry,inquiry,counter-price,,,,,,,,,,0.0
2519,intro,inquiry,inform,counter-price,agree,,,,,,,,,27.0
2520,intro,disagree,counter-price,disagree,,,,,,,,,,25.0
2521,intro,inquiry,counter-price,,,,,,,,,,,
2522,intro,init-price,counter-price,,,,,,,,,,,
2523,intro,init-price,counter-price,,,,,,,,,,,
2524,intro,inquiry,counter-price,counter-price,,,,,,,,,,50.0
2525,intro,disagree,counter-price,,,,,,,,,,,
2526,intro,inform,disagree,counter-price,agree,,,,,,,,,25.0
2527,intro,inform,inform,disagree,disagree,agree,,,,,,,,28.0
2528,intro,agree,,,,,,,,,,,,19.0
2529,intro,inquiry,inform,init-price,counter-price,,,,,,,,,18.0
2530,intro,init-price,counter-price,agree,,,,,,,,,,
2531,intro,init-price,disagree,counter-price,disagree,,,,,,,,,
2532,intro,inform,inform,counter-price,insist,,,,,,,,,
2533,intro,counter-price,,,,,,,,,,,,6.0
2534,intro,inform,init-price,counter-price,,,,,,,,,,21.0
2535,intro,init-price,counter-price,agree,,,,,,,,,,10.0
2536,intro,inquiry,inform,counter-price,,,,,,,,,,5.0
2537,intro,init-price,inquiry,,,,,,,,,,,
2538,intro,inform,counter-price,,,,,,,,,,,5.0
2539,intro,inform,init-price,,,,,,,,,,,
2540,intro,init-price,,,,,,,,,,,,
2541,intro,disagree,inquiry,counter-price,,,,,,,,,,
2542,intro,inquiry,disagree,inquiry,agree,,,,,,,,,30.0
2543,intro,inform,disagree,disagree,,,,,,,,,,8.0
2544,intro,init-price,disagree,,,,,,,,,,,
2545,intro,disagree,init-price,disagree,counter-price,counter-price,counter-price,agree,,,,,,22.0
2546,intro,counter-price,,,,,,,,,,,,
2547,intro,inform,counter-price,,,,,,,,,,,
2548,intro,inform,counter-price,,,,,,,,,,,
2549,intro,inquiry,counter-price,,,,,,,,,,,11.0
2550,intro,disagree,disagree,inquiry,inform,inquiry,counter-price,counter-price,counter-price,,,,,20.0
2551,intro,inquiry,init-price,inquiry,counter-price,inquiry,inform,,,,,,,21.0
2552,intro,inform,counter-price,disagree,agree,,,,,,,,,25.0
2553,intro,init-price,disagree,counter-price,,,,,,,,,,33.0
2554,intro,inquiry,counter-price,,,,,,,,,,,13.0
2555,intro,disagree,counter-price,inquiry,,,,,,,,,,
2556,intro,inform,disagree,counter-price,,,,,,,,,,
2557,intro,counter-price,counter-price,,,,,,,,,,,
2558,intro,init-price,counter-price,counter-price,,,,,,,,,,
2559,intro,inquiry,inform,inquiry,agree,,,,,,,,,
2560,intro,init-price,inform,,,,,,,,,,,
2561,intro,inform,counter-price,,,,,,,,,,,10.0
2562,intro,inform,inform,counter-price,inquiry,inform,,,,,,,,
2563,intro,init-price,disagree,,,,,,,,,,,12.0
2564,intro,inform,inform,counter-price,counter-price,disagree,,,,,,,,6.0
2565,intro,counter-price,agree,,,,,,,,,,,0.0
2566,intro,inquiry,inform,inquiry,disagree,counter-price,,,,,,,,
2567,intro,counter-price,,,,,,,,,,,,
2568,intro,inquiry,inform,init-price,counter-price,insist,,,,,,,,
2569,intro,disagree,disagree,,,,,,,,,,,
2570,intro,init-price,disagree,counter-price,counter-price,,,,,,,,,
2571,intro,inquiry,inform,inform,counter-price,,,,,,,,,
2572,intro,disagree,counter-price,counter-price,agree,,,,,,,,,0.0
2573,intro,disagree,agree,inform,agree,agree,,,,,,,,
2574,intro,counter-price,,,,,,,,,,,,
2575,intro,inform,init-price,counter-price,,,,,,,,,,7.0
2576,intro,intro,inform,inform,counter-price,,,,,,,,,
2577,intro,inform,counter-price,inform,agree,,,,,,,,,
2578,intro,init-price,agree,inquiry,,,,,,,,,,10.0
2579,intro,init-price,counter-price,,,,,,,,,,,
2580,intro,init-price,inquiry,counter-price,counter-price,,,,,,,,,30.0
2581,intro,counter-price,inform,agree,,,,,,,,,,
2582,intro,inquiry,inquiry,,,,,,,,,,,14.0
2583,intro,counter-price,counter-price,,,,,,,,,,,20.0
2584,intro,counter-price,,,,,,,,,,,,
2585,intro,inform,inform,inform,counter-price,agree,,,,,,,,
2586,intro,init-price,inform,inform,inform,,,,,,,,,
2587,intro,disagree,disagree,counter-price,,,,,,,,,,
2588,intro,init-price,inquiry,counter-price,agree,counter-price,,,,,,,,
2589,intro,inform,inform,counter-price,,,,,,,,,,6.0
2590,intro,init-price,counter-price,counter-price,,,,,,,,,,15.0
2591,intro,inform,inform,inform,counter-price,,,,,,,,,
2592,intro,disagree,,,,,,,,,,,,
2593,intro,inform,inform,init-price,counter-price,counter-price,,,,,,,,20.0
2594,intro,counter-price,counter-price,,,,,,,,,,,
2595,intro,init-price,disagree,disagree,counter-price,,,,,,,,,8.0
2596,intro,inform,counter-price,,,,,,,,,,,
2597,intro,inform,inform,counter-price,agree,,,,,,,,,
2598,intro,inform,init-price,counter-price,agree,,,,,,,,,
2599,intro,counter-price,inform,,,,,,,,,,,29.0
2600,intro,init-price,inform,counter-price,counter-price,,,,,,,,,29.0
2601,intro,disagree,inform,counter-price,,,,,,,,,,12.0
2602,intro,counter-price,,,,,,,,,,,,
2603,intro,disagree,counter-price,counter-price,disagree,,,,,,,,,40.0
2604,intro,disagree,inform,init-price,agree,,,,,,,,,
2605,intro,disagree,disagree,counter-price,inform,agree,,,,,,,,
2606,intro,disagree,init-price,,,,,,,,,,,25.0
2607,intro,init-price,inform,disagree,agree,,,,,,,,,8.0
2608,intro,inquiry,counter-price,counter-price,counter-price,agree,,,,,,,,0.0
2609,intro,inquiry,inform,inform,agree,counter-price,,,,,,,,21.0
2610,intro,init-price,counter-price,counter-price,,,,,,,,,,
2611,intro,init-price,inquiry,counter-price,inform,,,,,,,,,
2612,intro,inquiry,inquiry,counter-price,inquiry,inform,,,,,,,,
2613,intro,disagree,inform,counter-price,,,,,,,,,,
2614,intro,disagree,inform,counter-price,,,,,,,,,,
2615,intro,disagree,counter-price,counter-price,agree,,,,,,,,,
2616,intro,inquiry,counter-price,,,,,,,,,,,
2617,intro,disagree,counter-price,,,,,,,,,,,
2618,intro,init-price,disagree,counter-price,counter-price,,,,,,,,,
2619,intro,init-price,inform,counter-price,,,,,,,,,,35.0
2620,intro,inquiry,inform,init-price,,,,,,,,,,
2621,intro,init-price,counter-price,,,,,,,,,,,
2622,intro,inquiry,inquiry,disagree,inquiry,,,,,,,,,
2623,intro,init-price,counter-price,,,,,,,,,,,
2624,intro,counter-price,agree,,,,,,,,,,,13.0
2625,intro,inform,inform,agree,,,,,,,,,,
2626,intro,init-price,counter-price,,,,,,,,,,,
2627,intro,counter-price,,,,,,,,,,,,
2628,intro,inform,counter-price,,,,,,,,,,,
2629,intro,disagree,counter-price,counter-price,,,,,,,,,,
2630,intro,init-price,,,,,,,,,,,,
2631,intro,disagree,init-price,agree,agree,agree,,,,,,,,
2632,intro,counter-price,counter-price,agree,,,,,,,,,,9.0
2633,intro,inform,inquiry,counter-price,counter-price,insist,,,,,,,,
2634,intro,disagree,inform,counter-price,,,,,,,,,,10.0
2635,intro,inform,counter-price,counter-price,,,,,,,,,,
2636,intro,init-price,counter-price,inquiry,inform,,,,,,,,,
2637,intro,inform,disagree,counter-price,insist,agree,,,,,,,,
2638,init-price,disagree,inform,disagree,counter-price,counter-price,,,,,,,,15.0
2639,intro,init-price,disagree,insist,agree,,,,,,,,,0.0
2640,intro,disagree,counter-price,,,,,,,,,,,
2641,intro,disagree,counter-price,agree,,,,,,,,,,
2642,intro,agree,inform,inform,init-price,counter-price,agree,,,,,,,
2643,intro,disagree,counter-price,agree,,,,,,,,,,15.0
2644,intro,inform,inform,counter-price,counter-price,,,,,,,,,4.0
2645,intro,init-price,,,,,,,,,,,,5.0
2646,intro,counter-price,counter-price,,,,,,,,,,,0.0
2647,intro,counter-price,agree,,,,,,,,,,,
2648,intro,init-price,,,,,,,,,,,,
2649,intro,init-price,counter-price,,,,,,,,,,,21.0
2650,intro,disagree,inform,counter-price,insist,,,,,,,,,25.0
2651,intro,disagree,counter-price,,,,,,,,,,,
2652,intro,init-price,counter-price,,,,,,,,,,,33.0
2653,intro,inquiry,counter-price,counter-price,,,,,,,,,,
2654,intro,inquiry,disagree,counter-price,agree,,,,,,,,,
2655,intro,inform,counter-price,agree,,,,,,,,,,28.0
2656,intro,inquiry,agree,,,,,,,,,,,
2657,intro,inquiry,inform,inquiry,disagree,counter-price,,,,,,,,
2658,intro,init-price,counter-price,counter-price,inform,,,,,,,,,
2659,intro,init-price,inform,counter-price,counter-price,,,,,,,,,30.0
2660,intro,disagree,counter-price,agree,,,,,,,,,,
2661,intro,counter-price,,,,,,,,,,,,
2662,intro,counter-price,insist,,,,,,,,,,,
2663,intro,disagree,disagree,agree,,,,,,,,,,8.0
2664,intro,inquiry,disagree,counter-price,insist,agree,,,,,,,,
2665,intro,intro,inform,counter-price,,,,,,,,,,
2666,intro,counter-price,,,,,,,,,,,,7.0
2667,intro,inquiry,inform,init-price,,,,,,,,,,7.0
2668,intro,init-price,counter-price,disagree,,,,,,,,,,
2669,intro,inform,counter-price,,,,,,,,,,,
2670,intro,disagree,counter-price,,,,,,,,,,,18.0
2671,intro,init-price,disagree,counter-price,agree,,,,,,,,,28.0
2672,intro,inquiry,counter-price,counter-price,agree,,,,,,,,,
2673,intro,init-price,agree,,,,,,,,,,,
2674,intro,inform,inform,inform,inform,inform,inform,inform,init-price,inform,insist,inform,inquiry,
2675,intro,init-price,counter-price,,,,,,,,,,,
2676,intro,init-price,counter-price,accept,,,,,,,,,,
2677,intro,init-price,,,,,,,,,,,,
2678,intro,inquiry,init-price,counter-price,,,,,,,,,,40.0
2679,intro,inform,counter-price,counter-price,agree,,,,,,,,,9.0
2680,intro,disagree,counter-price,,,,,,,,,,,
2681,intro,inquiry,disagree,inform,counter-price,,,,,,,,,21.0
2682,intro,inform,counter-price,,,,,,,,,,,4.0
2683,intro,disagree,counter-price,inquiry,disagree,,,,,,,,,
2684,intro,disagree,counter-price,agree,,,,,,,,,,50.0
2685,intro,init-price,inform,counter-price,,,,,,,,,,8.0
2686,intro,init-price,counter-price,inform,,,,,,,,,,
2687,intro,counter-price,,,,,,,,,,,,
2688,intro,counter-price,inquiry,,,,,,,,,,,
2689,intro,inform,inform,counter-price,,,,,,,,,,6.0
2690,intro,inform,counter-price,agree,,,,,,,,,,
2691,intro,disagree,init-price,counter-price,,,,,,,,,,11.0
2692,intro,init-price,disagree,counter-price,counter-price,inform,,,,,,,,
2693,intro,disagree,agree,,,,,,,,,,,
2694,intro,init-price,,,,,,,,,,,,12.0
2695,intro,init-price,disagree,counter-price,inform,,,,,,,,,
2696,intro,init-price,,,,,,,,,,,,
2697,intro,disagree,counter-price,,,,,,,,,,,
2698,intro,inquiry,disagree,inquiry,inquiry,agree,,,,,,,,
2699,intro,inform,counter-price,agree,,,,,,,,,,
2700,intro,inform,counter-price,inform,,,,,,,,,,24.0
2701,intro,inform,inform,inform,init-price,counter-price,counter-price,inform,,,,,,
2702,intro,disagree,disagree,counter-price,,,,,,,,,,26.0
2703,intro,disagree,init-price,counter-price,counter-price,,,,,,,,,0.0
2704,intro,init-price,counter-price,,,,,,,,,,,
2705,intro,inform,counter-price,,,,,,,,,,,9.0
2706,intro,disagree,counter-price,counter-price,agree,,,,,,,,,20.0
2707,intro,counter-price,,,,,,,,,,,,
2708,intro,counter-price,counter-price,agree,,,,,,,,,,27.0
2709,intro,disagree,inform,init-price,,,,,,,,,,26.0
2710,intro,inquiry,inform,disagree,counter-price,inquiry,,,,,,,,
2711,intro,disagree,inform,init-price,counter-price,counter-price,,,,,,,,33.0
2712,intro,counter-price,disagree,inquiry,,,,,,,,,,
2713,intro,inform,inform,counter-price,counter-price,,,,,,,,,0.0
2714,intro,init-price,inform,disagree,agree,,,,,,,,,37.0
2715,intro,inform,disagree,inform,counter-price,inquiry,,,,,,,,
2716,intro,counter-price,,,,,,,,,,,,
2717,intro,inform,inform,disagree,counter-price,agree,,,,,,,,25.0
2718,intro,counter-price,,,,,,,,,,,,
2719,intro,init-price,counter-price,counter-price,,,,,,,,,,0.0
2720,intro,inform,disagree,inform,counter-price,,,,,,,,,
2721,intro,inquiry,init-price,agree,,,,,,,,,,21.0
2722,intro,init-price,inform,inform,counter-price,,,,,,,,,
2723,intro,counter-price,counter-price,,,,,,,,,,,
2724,intro,inform,inform,counter-price,,,,,,,,,,7.0
2725,intro,inform,disagree,disagree,counter-price,disagree,agree,,,,,,,42.0
2726,intro,init-price,counter-price,,,,,,,,,,,42.0
2727,intro,counter-price,agree,,,,,,,,,,,
2728,intro,counter-price,,,,,,,,,,,,25.0
2729,intro,inform,disagree,counter-price,,,,,,,,,,12.0
2730,intro,inform,inform,counter-price,disagree,,,,,,,,,
2731,intro,init-price,disagree,inquiry,inform,,,,,,,,,
2732,intro,init-price,counter-price,counter-price,counter-price,counter-price,,,,,,,,24.0
2733,intro,disagree,inquiry,counter-price,agree,,,,,,,,,
2734,intro,inquiry,counter-price,counter-price,,,,,,,,,,
2735,intro,disagree,counter-price,counter-price,inquiry,inform,,,,,,,,10.0
2736,intro,disagree,counter-price,agree,,,,,,,,,,5.0
2737,intro,disagree,agree,,,,,,,,,,,48.0
2738,intro,init-price,,,,,,,,,,,,36.0
2739,intro,init-price,agree,,,,,,,,,,,
2740,intro,init-price,counter-price,counter-price,insist,,,,,,,,,
2741,intro,init-price,inform,insist,,,,,,,,,,
2742,intro,inform,counter-price,,,,,,,,,,,10.0
2743,intro,counter-price,counter-price,agree,,,,,,,,,,17.0
2744,intro,init-price,disagree,disagree,,,,,,,,,,
2745,intro,inquiry,init-price,agree,,,,,,,,,,
2746,intro,disagree,inform,inform,init-price,,,,,,,,,
2747,intro,inquiry,disagree,init-price,,,,,,,,,,
2748,intro,init-price,inform,,,,,,,,,,,0.0
2749,intro,disagree,counter-price,counter-price,,,,,,,,,,0.0
2750,intro,inform,disagree,init-price,,,,,,,,,,4.0
2751,intro,init-price,inform,inform,counter-price,,,,,,,,,20.0
2752,intro,inquiry,counter-price,inform,,,,,,,,,,20.0
2753,intro,disagree,counter-price,,,,,,,,,,,5.0
2754,intro,disagree,inform,counter-price,counter-price,,,,,,,,,
2755,intro,inform,init-price,counter-price,,,,,,,,,,10.0
